id,datetime,open,high,low,close,volume
CZCE.CF301,2022-09-01 22:45:00,14630.0,14630.0,14615.0,14620.0,1386.0
CZCE.CF301,2022-09-01 22:46:00,14620.0,14635.0,14615.0,14630.0,1347.0
CZCE.CF301,2022-09-01 22:47:00,14630.0,14640.0,14630.0,14630.0,784.0
CZCE.CF301,2022-09-01 22:48:00,14630.0,14635.0,14630.0,14635.0,286.0
CZCE.CF301,2022-09-01 22:49:00,14635.0,14635.0,14625.0,14625.0,829.0
CZCE.CF301,2022-09-01 22:50:00,14625.0,14635.0,14625.0,14635.0,293.0
CZCE.CF301,2022-09-01 22:51:00,14635.0,14640.0,14625.0,14640.0,938.0
CZCE.CF301,2022-09-01 22:52:00,14640.0,14650.0,14635.0,14650.0,1806.0
CZCE.CF301,2022-09-01 22:53:00,14650.0,14655.0,14640.0,14640.0,1279.0
CZCE.CF301,2022-09-01 22:54:00,14640.0,14645.0,14635.0,14640.0,1163.0
CZCE.CF301,2022-09-01 22:55:00,14640.0,14640.0,14620.0,14625.0,1638.0
CZCE.CF301,2022-09-01 22:56:00,14625.0,14630.0,14615.0,14620.0,1144.0
CZCE.CF301,2022-09-01 22:57:00,14620.0,14630.0,14605.0,14605.0,1306.0
CZCE.CF301,2022-09-01 22:58:00,14605.0,14610.0,14600.0,14600.0,2408.0
CZCE.CF301,2022-09-01 22:59:00,14600.0,14610.0,14585.0,14590.0,1560.0
CZCE.CF301,2022-09-02 09:00:00,14540.0,14550.0,14450.0,14465.0,23018.0
CZCE.CF301,2022-09-02 09:01:00,14465.0,14470.0,14430.0,14445.0,10132.0
CZCE.CF301,2022-09-02 09:02:00,14445.0,14455.0,14415.0,14420.0,7280.0
CZCE.CF301,2022-09-02 09:03:00,14420.0,14435.0,14390.0,14410.0,9174.0
CZCE.CF301,2022-09-02 09:04:00,14410.0,14425.0,14375.0,14375.0,7845.0
CZCE.CF301,2022-09-02 09:05:00,14375.0,14400.0,14360.0,14380.0,8199.0
CZCE.CF301,2022-09-02 09:06:00,14380.0,14390.0,14370.0,14370.0,4719.0
CZCE.CF301,2022-09-02 09:07:00,14370.0,14380.0,14355.0,14370.0,5382.0
CZCE.CF301,2022-09-02 09:08:00,14370.0,14410.0,14355.0,14410.0,5918.0
CZCE.CF301,2022-09-02 09:09:00,14410.0,14410.0,14370.0,14395.0,5199.0
CZCE.CF301,2022-09-02 09:10:00,14395.0,14395.0,14370.0,14395.0,3596.0
CZCE.CF301,2022-09-02 09:11:00,14395.0,14395.0,14360.0,14360.0,3584.0
CZCE.CF301,2022-09-02 09:12:00,14360.0,14375.0,14360.0,14365.0,2307.0
CZCE.CF301,2022-09-02 09:13:00,14365.0,14385.0,14365.0,14380.0,1670.0
CZCE.CF301,2022-09-02 09:14:00,14380.0,14395.0,14375.0,14385.0,2270.0
CZCE.CF301,2022-09-02 09:15:00,14385.0,14390.0,14365.0,14365.0,2994.0
CZCE.CF301,2022-09-02 09:16:00,14365.0,14370.0,14330.0,14335.0,8258.0
CZCE.CF301,2022-09-02 09:17:00,14335.0,14355.0,14335.0,14345.0,3527.0
CZCE.CF301,2022-09-02 09:18:00,14345.0,14350.0,14335.0,14340.0,1898.0
CZCE.CF301,2022-09-02 09:19:00,14340.0,14345.0,14325.0,14330.0,4450.0
CZCE.CF301,2022-09-02 09:20:00,14330.0,14350.0,14325.0,14345.0,2909.0
CZCE.CF301,2022-09-02 09:21:00,14345.0,14350.0,14330.0,14330.0,2524.0
CZCE.CF301,2022-09-02 09:22:00,14330.0,14340.0,14330.0,14335.0,2639.0
CZCE.CF301,2022-09-02 09:23:00,14335.0,14340.0,14320.0,14335.0,1718.0
CZCE.CF301,2022-09-02 09:24:00,14335.0,14335.0,14315.0,14325.0,2931.0
CZCE.CF301,2022-09-02 09:25:00,14325.0,14345.0,14320.0,14330.0,2974.0
CZCE.CF301,2022-09-02 09:26:00,14330.0,14355.0,14330.0,14355.0,3892.0
CZCE.CF301,2022-09-02 09:27:00,14355.0,14355.0,14335.0,14340.0,1481.0
CZCE.CF301,2022-09-02 09:28:00,14340.0,14340.0,14305.0,14305.0,4615.0
CZCE.CF301,2022-09-02 09:29:00,14305.0,14305.0,14275.0,14280.0,7846.0
CZCE.CF301,2022-09-02 09:30:00,14280.0,14280.0,14235.0,14260.0,10756.0
CZCE.CF301,2022-09-02 09:31:00,14260.0,14270.0,14240.0,14245.0,4039.0
CZCE.CF301,2022-09-02 09:32:00,14245.0,14265.0,14245.0,14255.0,3066.0
CZCE.CF301,2022-09-02 09:33:00,14255.0,14260.0,14225.0,14235.0,4828.0
CZCE.CF301,2022-09-02 09:34:00,14235.0,14240.0,14215.0,14230.0,4374.0
CZCE.CF301,2022-09-02 09:35:00,14230.0,14245.0,14225.0,14230.0,3669.0
CZCE.CF301,2022-09-02 09:36:00,14230.0,14240.0,14205.0,14210.0,4596.0
CZCE.CF301,2022-09-02 09:37:00,14210.0,14210.0,14155.0,14170.0,10750.0
CZCE.CF301,2022-09-02 09:38:00,14170.0,14190.0,14165.0,14190.0,6019.0
CZCE.CF301,2022-09-02 09:39:00,14190.0,14260.0,14180.0,14255.0,10422.0
